qubits,layers,connectivity,seed,strength,alpha,validation_RMSE,validation_GARCH_RMSE,validation_gain_vs_GARCH_%,test_GARCH_RMSE,test_gain_vs_GARCH_%,cx_count,depth,elapsed,data_source,RMSE,MAE,R2,NMSE,QLIKE,validation_rank
10,2,linear,45,0.8500000000000001,100.0,0.005974848081292414,0.006463920236016141,7.566184867175173,0.008321046463507268,-1.774267922368551,36,42,10.805500507354736,yfinance:SPY:2010-01-01:2024-12-31,0.00846868412171466,0.004699043703966952,0.9561773380420215,0.04382266195797843,0.01771793826471301,1
10,2,linear,44,0.7000000000000001,100.0,0.006023226322218703,0.006463920236016141,6.817749874788803,0.008321046463507268,-2.32057337765622,36,42,10.424151182174683,yfinance:SPY:2010-01-01:2024-12-31,0.008514142452481822,0.004785260616196897,0.9557056114645455,0.04429438853545456,0.017660965656333995,2
10,2,linear,41,0.7750000000000001,100.0,0.006107583463384592,0.006463920236016141,5.512703740465211,0.008321046463507268,-2.4267226229231342,36,42,11.308385372161865,yfinance:SPY:2010-01-01:2024-12-31,0.008522975180501144,0.004747607122447471,0.9556136601661414,0.044386339833858625,0.017392226973038206,3
10,1,linear,41,1.0750000000000002,100.0,0.006127666925531934,0.006463920236016141,5.202002781696578,0.008321046463507268,-3.768434259291066,18,32,5.82269287109375,yfinance:SPY:2010-01-01:2024-12-31,0.008634619629169603,0.004450777159810659,0.9544431897880048,0.04555681021199523,0.01884307383785424,4
10,1,linear,42,1.0750000000000002,100.0,0.006127666925531934,0.006463920236016141,5.202002781696578,0.008321046463507268,-3.768434259291066,18,32,5.881997346878052,yfinance:SPY:2010-01-01:2024-12-31,0.008634619629169603,0.004450777159810659,0.9544431897880048,0.04555681021199523,0.01884307383785424,4
10,1,linear,44,1.0750000000000002,100.0,0.006127666925531934,0.006463920236016141,5.202002781696578,0.008321046463507268,-3.768434259291066,18,32,5.948834657669067,yfinance:SPY:2010-01-01:2024-12-31,0.008634619629169603,0.004450777159810659,0.9544431897880048,0.04555681021199523,0.01884307383785424,4
10,1,linear,45,1.0750000000000002,100.0,0.006127666925531934,0.006463920236016141,5.202002781696578,0.008321046463507268,-3.768434259291066,18,32,6.101735353469849,yfinance:SPY:2010-01-01:2024-12-31,0.008634619629169603,0.004450777159810659,0.9544431897880048,0.04555681021199523,0.01884307383785424,4
10,1,linear,46,1.0750000000000002,100.0,0.006127666925531934,0.006463920236016141,5.202002781696578,0.008321046463507268,-3.768434259291066,18,32,5.872690916061401,yfinance:SPY:2010-01-01:2024-12-31,0.008634619629169603,0.004450777159810659,0.9544431897880048,0.04555681021199523,0.01884307383785424,4
10,1,linear,47,1.0750000000000002,100.0,0.006127666925531934,0.006463920236016141,5.202002781696578,0.008321046463507268,-3.768434259291066,18,32,5.9564971923828125,yfinance:SPY:2010-01-01:2024-12-31,0.008634619629169603,0.004450777159810659,0.9544431897880048,0.04555681021199523,0.01884307383785424,4
10,1,linear,40,1.0750000000000002,100.0,0.0061317522102206316,0.006463920236016141,5.13880143422426,0.008321046463507268,-3.768434259291066,18,32,5.912333011627197,yfinance:SPY:2010-01-01:2024-12-31,0.008634619629169603,0.004450777159810659,0.9544431897880048,0.04555681021199523,0.01884307383785424,10
10,1,linear,43,1.05,100.0,0.006145547017444786,0.006463920236016141,4.925389035548735,0.008321046463507268,-3.414034789001389,18,32,6.048263072967529,yfinance:SPY:2010-01-01:2024-12-31,0.008605129884580376,0.004432943028238571,0.9547538379933442,0.04524616200665582,0.018768823356114708,11
10,2,linear,43,0.7250000000000001,100.0,0.00616230192725512,0.006463920236016141,4.666182405538396,0.008321046463507268,-1.588617915165465,36,42,11.940071105957031,yfinance:SPY:2010-01-01:2024-12-31,0.008453236098355786,0.004568159263679424,0.9563370691290031,0.04366293087099696,0.017897450477296364,12
10,2,linear,42,0.875,100.0,0.006199613607578326,0.006463920236016141,4.08895250540272,0.008321046463507268,-2.722023614263176,36,42,11.178147315979004,yfinance:SPY:2010-01-01:2024-12-31,0.008547547313197746,0.004822141376153827,0.9553573554765232,0.0446426445234768,0.017798336777166298,13
10,2,linear,46,0.75,100.0,0.006295874999732457,0.006463920236016141,2.599741799834677,0.008321046463507268,-3.0313386693216398,36,42,10.479690551757812,yfinance:SPY:2010-01-01:2024-12-31,0.008573285562647784,0.0046778599914209405,0.9550880961346093,0.044911903865390665,0.0179773847054747,14
10,2,linear,47,0.75,100.0,0.006302004676054273,0.006463920236016141,2.504912716275413,0.008321046463507268,-2.8297457485003035,36,42,10.367990732192993,yfinance:SPY:2010-01-01:2024-12-31,0.0085565109220391,0.004750780157723225,0.9552636750306165,0.04473632496938348,0.018037200197934873,15
10,2,linear,40,0.7250000000000001,1000.0,0.0063222685954300376,0.006463920236016141,2.191419996132359,0.008321046463507268,-1.6941436718224572,36,42,10.376346588134766,yfinance:SPY:2010-01-01:2024-12-31,0.008462016945598182,0.004705343929767401,0.9562463117788346,0.04375368822116545,0.01705516015319056,16
