qubits,layers,connectivity,seed,strength,alpha,validation_RMSE,validation_GARCH_RMSE,validation_gain_vs_GARCH_%,test_GARCH_RMSE,test_gain_vs_GARCH_%,cx_count,depth,elapsed,data_source,RMSE,MAE,R2,NMSE,QLIKE,validation_rank
6,1,linear,42,1.0750000000000002,100.0,0.006127676136839932,0.006463945581062392,5.202231980535828,0.008321084254982356,-3.768283154855458,10,20,2.0287649631500244,yfinance:SPY:2010-01-01:2024-12-31,0.008634646271264186,0.004450775538499303,0.9544431889859244,0.0455568110140756,0.018843401916437564,9
6,1,linear,43,1.0750000000000002,100.0,0.006127676136839932,0.006463945581062392,5.202231980535828,0.008321084254982356,-3.768283154855458,10,20,2.1072051525115967,yfinance:SPY:2010-01-01:2024-12-31,0.008634646271264186,0.004450775538499303,0.9544431889859244,0.0455568110140756,0.018843401916437564,9
6,1,linear,44,1.0750000000000002,100.0,0.006127676136839932,0.006463945581062392,5.202231980535828,0.008321084254982356,-3.768283154855458,10,20,2.059178352355957,yfinance:SPY:2010-01-01:2024-12-31,0.008634646271264186,0.004450775538499303,0.9544431889859244,0.0455568110140756,0.018843401916437564,9
6,1,linear,46,1.0750000000000002,100.0,0.006127676136839932,0.006463945581062392,5.202231980535828,0.008321084254982356,-3.768283154855458,10,20,2.1253280639648438,yfinance:SPY:2010-01-01:2024-12-31,0.008634646271264186,0.004450775538499303,0.9544431889859244,0.0455568110140756,0.018843401916437564,9
6,1,linear,47,1.0750000000000002,100.0,0.006127676136839932,0.006463945581062392,5.202231980535828,0.008321084254982356,-3.768283154855458,10,20,2.0102548599243164,yfinance:SPY:2010-01-01:2024-12-31,0.008634646271264186,0.004450775538499303,0.9544431889859244,0.0455568110140756,0.018843401916437564,9
6,2,linear,40,0.8,100.0,0.006136456696166749,0.006463945581062392,5.066392976065536,0.008321084254982356,-1.9098032092215453,20,30,3.492975950241089,yfinance:SPY:2010-01-01:2024-12-31,0.008480000589126038,0.004483665753034446,0.9560604121566182,0.04393958784338184,0.018236300326720783,16
6,3,linear,43,0.8,100.0,0.006136939796811382,0.006463945581062392,5.0589192026778305,0.008321084254982356,-3.1338439744866053,30,40,5.46277379989624,yfinance:SPY:2010-01-01:2024-12-31,0.008581854052519074,0.004677483392205679,0.9549985546222878,0.04500144537771218,0.017858188742593817,17
6,3,linear,41,0.825,100.0,0.006146025288260657,0.006463945581062392,4.918362767984241,0.008321084254982356,-3.753269932932468,30,40,4.711536169052124,yfinance:SPY:2010-01-01:2024-12-31,0.008633397008418586,0.00472800238154993,0.9544563703746052,0.04554362962539482,0.01818050233763695,18
6,1,linear,45,1.0250000000000001,100.0,0.006148419945002603,0.006463945581062392,4.881316405017302,0.008321084254982356,-3.2910088765509737,10,20,2.124591827392578,yfinance:SPY:2010-01-01:2024-12-31,0.00859493187643911,0.004427348921371261,0.9548612953781721,0.045138704621827945,0.01873246544611528,19
6,3,linear,40,0.65,100.0,0.006159805585036814,0.006463945581062392,4.705175688926371,0.008321084254982356,-0.9152297201589165,30,40,4.716758489608765,yfinance:SPY:2010-01-01:2024-12-31,0.008397241291123419,0.004563300547403047,0.9569138708113063,0.043086129188693735,0.01726354202181342,20
6,2,linear,41,0.7250000000000001,100.0,0.006172921133584351,0.006463945581062392,4.502272548993362,0.008321084254982356,0.9734841652642973,20,30,3.4993910789489746,yfinance:SPY:2010-01-01:2024-12-31,0.008240079817381802,0.00437072060729162,0.9585115651836992,0.04148843481630086,0.016935058720473805,21
6,2,linear,42,0.825,100.0,0.006176412191612952,0.006463945581062392,4.448264389660627,0.008321084254982356,-1.8998204190120436,20,30,3.5432846546173096,yfinance:SPY:2010-01-01:2024-12-31,0.008479169912741707,0.004445415951794847,0.9560690201254216,0.04393097987457843,0.017646574761023073,22
6,3,linear,45,0.7250000000000001,100.0,0.006179496277517695,0.006463945581062392,4.400552262971652,0.008321084254982356,-1.70202112419285,30,40,5.00018048286438,yfinance:SPY:2010-01-01:2024-12-31,0.00846271086676404,0.004540218419108457,0.956239404786109,0.043760595213890925,0.01742230075751732,23
6,3,linear,42,0.75,100.0,0.006194732883149347,0.006463945581062392,4.164835463679733,0.008321084254982356,-1.9310689354711121,30,40,4.783287286758423,yfinance:SPY:2010-01-01:2024-12-31,0.008481770128124698,0.004536430963871019,0.9560420723166911,0.04395792768330892,0.017892636684682772,24
